id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-08-17,8:24:00,2017-08-17 8:24,34,32,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-08-17,8:49:13,2017-08-17 8:49,34,32.5,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-08-24,10:18:00,2017-08-24 10:18,32,32.5,6.82,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-08-24,8:13:00,2017-08-24 8:13,32,32,6.82,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-08-24,9:59:00,2017-08-24 9:59,32,33,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-08-24,10:30:00,2017-08-24 10:30,32,32,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-08-24,10:45:00,2017-08-24 10:45,32,32,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-08-24,11:06:00,2017-08-24 11:06,32,34,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-08-24,11:28:00,2017-08-24 11:28,32,33,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-08-24,8:47:00,2017-08-24 8:47,32,32,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-08-24,9:20:00,2017-08-24 9:20,32,33,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-08-24,9:45:00,2017-08-24 9:45,32,32.5,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-09-07,9:21:00,2017-09-07 9:21,30,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-09-07,7:28:00,2017-09-07 7:28,30,32.5,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-09-07,9:04:00,2017-09-07 9:04,30,33,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-09-07,9:34:00,2017-09-07 9:34,30,33,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-09-07,9:48:00,2017-09-07 9:48,30,32.5,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-09-07,10:10:00,2017-09-07 10:10,30,33,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-09-07,10:38:00,2017-09-07 10:38,30,32.5,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-09-07,6:41:00,2017-09-07 6:41,30,33,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-09-07,7:02:00,2017-09-07 7:02,30,33.5,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-09-07,7:46:00,2017-09-07 7:46,30,32.5,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-09-07,8:14:00,2017-09-07 8:14,30,31,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-09-07,8:45:00,2017-09-07 8:45,30,32.5,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-09-14,9:16:00,2017-09-14 9:16,32,32,6.96,5.94,983,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-09-14,7:40:00,2017-09-14 7:40,32,32.5,6.96,5.94,983,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-09-14,9:00:00,2017-09-14 9:00,32,32,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-09-14,9:25:00,2017-09-14 9:25,32,33,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-09-14,9:42:00,2017-09-14 9:42,32,34,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-09-14,10:10:00,2017-09-14 10:10,32,32,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-09-14,10:45:00,2017-09-14 10:45,32,33,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-09-14,6:45:00,2017-09-14 6:45,32,32.5,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-09-14,7:05:00,2017-09-14 7:05,32,33,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-09-14,7:55:00,2017-09-14 7:55,32,33,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-09-14,8:14:00,2017-09-14 8:14,32,34,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-09-14,8:42:00,2017-09-14 8:42,32,32,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-09-21,10:33:00,2017-09-21 10:33,33,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-09-21,7:50:00,2017-09-21 7:50,33,32,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-09-21,10:15:00,2017-09-21 10:15,33,32.5,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-09-21,10:45:00,2017-09-21 10:45,33,33,6.96,5.94,82,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-09-21,10:55:00,2017-09-21 10:55,33,32.5,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-09-21,11:20:00,2017-09-21 11:20,33,33,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-09-21,11:45:00,2017-09-21 11:45,33,32.5,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-09-21,7:00:00,2017-09-21 7:00,33,32.5,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-09-21,7:10:00,2017-09-21 7:10,33,33,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-09-21,8:15:00,2017-09-21 8:15,33,32.5,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-09-21,8:35:00,2017-09-21 8:35,33,32,6.96,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-09-21,10:02:00,2017-09-21 10:02,33,33,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-09-28,9:05:00,2017-09-28 9:05,34,32.5,6.96,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-09-28,7:25:00,2017-09-28 7:25,34,32,6.96,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-09-28,8:52:00,2017-09-28 8:52,34,33.5,6.96,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-09-28,9:11:00,2017-09-28 9:11,34,31.5,6.96,5.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-09-28,9:19:00,2017-09-28 9:19,34,32,6.96,5.94,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-09-28,9:36:00,2017-09-28 9:36,34,32,6.96,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-09-28,9:48:00,2017-09-28 9:48,34,33,6.96,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-09-28,6:40:00,2017-09-28 6:40,34,34,6.96,5.94,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-09-28,7:05:00,2017-09-28 7:05,34,34,6.96,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-09-28,7:40:00,2017-09-28 7:40,34,33,6.96,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-09-28,8:10:00,2017-09-28 8:10,34,32.5,6.96,5.94,61,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-09-28,8:36:00,2017-09-28 8:36,34,32.5,6.96,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-10-05,10:25:00,2017-10-05 10:25,32,32.5,7.35,6.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-10-05,8:40:00,2017-10-05 8:40,32,32,7.35,6.01,675,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-10-05,10:10:00,2017-10-05 10:10,32,33,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-10-05,10:33:00,2017-10-05 10:33,32,34,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-10-05,10:42:00,2017-10-05 10:42,32,34,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-10-05,11:05:00,2017-10-05 11:05,32,32.5,7.35,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-10-05,11:34:00,2017-10-05 11:34,32,33,7.35,6.01,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-10-05,8:01:00,2017-10-05 8:01,32,33.5,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-10-05,8:14:00,2017-10-05 8:14,32,32,7.35,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-10-05,8:55:00,2017-10-05 8:55,32,33,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-10-05,9:18:00,2017-10-05 9:18,32,33.5,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-10-05,9:55:00,2017-10-05 9:55,32,32.5,7.35,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-10-12,9:00:00,2017-10-12 9:00,30,33,7.35,6.01,20,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-10-12,7:33:00,2017-10-12 7:33,30,32.5,7.35,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-10-12,9:18:00,2017-10-12 9:18,30,32,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-10-12,9:25:00,2017-10-12 9:25,30,32.5,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-10-12,9:30:00,2017-10-12 9:30,30,31,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-10-12,9:43:00,2017-10-12 9:43,30,32,7.35,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-10-12,10:05:00,2017-10-12 10:05,30,34,7.35,6.01,543,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-10-12,6:52:00,2017-10-12 6:52,30,31,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-10-12,7:11:00,2017-10-12 7:11,30,32,7.35,6.01,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-10-12,7:48:00,2017-10-12 7:48,30,33.5,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-10-12,8:15:00,2017-10-12 8:15,30,32.5,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-10-12,8:47:00,2017-10-12 8:47,30,33,7.35,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-10-19,9:51:00,2017-10-19 9:51,29,32.5,7.35,6.01,395,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-10-19,7:48:00,2017-10-19 7:48,29,32.5,7.35,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-10-19,9:43:00,2017-10-19 9:43,29,33,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-10-19,9:56:00,2017-10-19 9:56,29,31,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-10-19,10:02:00,2017-10-19 10:02,29,33,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-10-19,10:10:00,2017-10-19 10:10,29,32.5,7.35,6.01,272,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-10-19,10:20:00,2017-10-19 10:20,29,33,7.35,6.01,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-10-19,7:07:00,2017-10-19 7:07,29,33,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-10-19,7:23:00,2017-10-19 7:23,29,32,7.35,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-10-19,8:07:00,2017-10-19 8:07,29,31.5,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-10-19,8:54:00,2017-10-19 8:54,29,32,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-10-19,9:32:00,2017-10-19 9:32,29,32,7.35,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-10-26,9:03:00,2017-10-26 9:03,29,34,7.35,6.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-10-26,7:38:00,2017-10-26 7:38,29,32.5,7.35,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-10-26,8:47:00,2017-10-26 8:47,29,34,7.35,6.01,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-10-26,9:15:00,2017-10-26 9:15,29,32.5,7.35,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-10-26,9:27:00,2017-10-26 9:27,29,33,7.35,6.01,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-10-26,9:58:00,2017-10-26 9:58,29,32.5,7.35,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-10-26,10:12:00,2017-10-26 10:12,29,33,7.35,6.01,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-10-26,6:58:00,2017-10-26 6:58,29,32,7.35,6.01,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-10-26,7:10:00,2017-10-26 7:10,29,33,7.35,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-10-26,8:01:00,2017-10-26 8:01,29,31,7.35,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-10-26,8:24:00,2017-10-26 8:24,29,32,7.35,6.01,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-10-26,8:37:00,2017-10-26 8:37,29,33,7.35,6.01,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2017-10-30,11:45:00,2017-10-30 11:45,24,33,nan,nan,218,0
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2017-11-09,12:23:00,2017-11-09 12:23,22,32.5,nan,nan,0.99,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2017-11-09,12:30:00,2017-11-09 12:30,22,33,nan,nan,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2017-11-09,12:25:00,2017-11-09 12:25,22,32.5,nan,nan,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-11-09,9:35:00,2017-11-09 9:35,27,32.5,6.92,6.12,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-11-09,8:00:00,2017-11-09 8:00,27,32.5,6.92,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-11-09,9:25:00,2017-11-09 9:25,27,33,6.92,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-11-09,9:45:00,2017-11-09 9:45,27,32,6.92,6.12,20,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-11-09,10:03:00,2017-11-09 10:03,27,31,6.92,6.12,41,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-11-09,10:35:00,2017-11-09 10:35,27,32.5,6.92,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-11-09,10:59:00,2017-11-09 10:59,27,33,6.92,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-11-09,7:15:00,2017-11-09 7:15,27,31,6.92,6.12,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-11-09,7:35:00,2017-11-09 7:35,27,32.5,6.92,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-11-09,8:16:00,2017-11-09 8:16,27,33,6.92,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-11-09,8:40:00,2017-11-09 8:40,27,34,6.92,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-11-09,9:17:00,2017-11-09 9:17,27,32,6.92,6.12,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2017-11-16,12:00:00,2017-11-16 12:00,27,32,nan,nan,41,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2017-11-16,11:45:00,2017-11-16 11:45,25,32,nan,nan,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2017-11-16,12:05:00,2017-11-16 12:05,24.5,32,nan,nan,10,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-11-23,10:01:00,2017-11-23 10:01,27,32.5,6.92,6.12,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-11-23,7:55:00,2017-11-23 7:55,27,33,6.92,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-11-23,9:48:00,2017-11-23 9:48,27,32,6.92,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-11-23,10:05:00,2017-11-23 10:05,27,31,6.92,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-11-23,10:15:00,2017-11-23 10:15,27,33,6.92,6.12,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-11-23,10:30:00,2017-11-23 10:30,27,32.5,6.92,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-11-23,10:55:00,2017-11-23 10:55,27,33,6.92,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-11-23,7:01:00,2017-11-23 7:01,27,32.5,6.92,6.12,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-11-23,7:20:00,2017-11-23 7:20,27,32,6.92,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-11-23,8:16:00,2017-11-23 8:16,27,32.5,6.92,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-11-23,8:35:00,2017-11-23 8:35,27,31,6.92,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-11-23,9:34:00,2017-11-23 9:34,27,33,6.92,6.12,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2017-11-30,1:06:00,2017-11-30 1:06,21,32.5,nan,nan,10,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2017-11-30,1:25:00,2017-11-30 1:25,21,33,nan,nan,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2017-11-30,1:11:00,2017-11-30 1:11,21,33,nan,nan,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-12-07,9:58:00,2017-12-07 9:58,19,31,7.21,6.74,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-12-07,8:39:00,2017-12-07 8:39,19,33,7.21,6.74,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-12-07,9:49:00,2017-12-07 9:49,19,33,7.21,6.74,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-12-07,10:13:00,2017-12-07 10:13,19,33,7.21,6.74,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-12-07,10:26:00,2017-12-07 10:26,19,32,7.21,6.74,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-12-07,10:55:00,2017-12-07 10:55,19,34,7.21,6.74,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-12-07,11:20:00,2017-12-07 11:20,19,34,7.21,6.74,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-12-07,8:10:00,2017-12-07 8:10,19,32,7.21,6.74,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-12-07,8:21:00,2017-12-07 8:21,19,31,7.21,6.74,41,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-12-07,9:00:00,2017-12-07 9:00,19,32,7.21,6.74,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-12-07,9:20:00,2017-12-07 9:20,19,33,7.21,6.74,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-12-07,9:39:00,2017-12-07 9:39,19,32,7.21,6.74,40,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2017-12-14,11:32:00,2017-12-14 11:32,20,32.5,nan,nan,0.99,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2017-12-14,11:53:00,2017-12-14 11:53,20,33,nan,nan,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2017-12-14,11:38:00,2017-12-14 11:38,20,33,nan,nan,30,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2017-12-14,10:06:00,2017-12-14 10:06,19.5,32.5,7.21,6.74,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2017-12-14,8:05:00,2017-12-14 8:05,19.5,33.5,7.21,6.74,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2017-12-14,9:52:00,2017-12-14 9:52,19.5,32,7.21,6.74,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2017-12-14,10:15:00,2017-12-14 10:15,19.5,32.5,7.21,6.74,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2017-12-14,10:20:00,2017-12-14 10:20,19.5,33,7.21,6.74,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2017-12-14,10:40:00,2017-12-14 10:40,19.5,34,7.21,6.74,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2017-12-14,11:00:00,2017-12-14 11:00,19.5,32,7.21,6.74,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2017-12-14,7:21:00,2017-12-14 7:21,19.5,34,7.21,6.74,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2017-12-14,7:40:00,2017-12-14 7:40,19.5,33.5,7.21,6.74,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2017-12-14,8:25:00,2017-12-14 8:25,19.5,34,7.21,6.74,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2017-12-14,8:50:00,2017-12-14 8:50,19.5,32,7.21,6.74,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2017-12-14,9:32:00,2017-12-14 9:32,19.5,33,7.21,6.74,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2018-01-19,9:30:00,2018-01-19 9:30,16,32,7.58,6.08,487,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2018-01-19,9:36:00,2018-01-19 9:36,16,32,7.58,6.08,683,0
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2018-01-19,9:15:00,2018-01-19 9:15,16,32,7.58,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2018-01-19,9:48:00,2018-01-19 9:48,16,33,7.58,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2018-01-19,10:23:00,2018-01-19 10:23,16,32,7.58,6.08,187,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2018-01-19,10:38:00,2018-01-19 10:38,16,32,7.58,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2018-01-19,7:05:00,2018-01-19 7:05,16,32,7.58,6.08,30,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2018-01-19,7:26:00,2018-01-19 7:26,16,33,7.58,6.08,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2018-01-19,7:55:00,2018-01-19 7:55,16,33,7.58,6.08,275,0
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2018-01-19,8:23:00,2018-01-19 8:23,16,33,7.58,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2018-01-19,8:39:00,2018-01-19 8:39,16,34,7.58,6.08,124,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2018-01-19,8:56:00,2018-01-19 8:56,16,32,7.58,6.08,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2018-01-25,10:10:00,2018-01-25 10:10,17,32,nan,nan,0.99,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2018-01-25,10:33:00,2018-01-25 10:33,18,32,nan,nan,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2018-01-25,10:20:00,2018-01-25 10:20,17,32,nan,nan,0.99,1
